id,context_ip,name,path,context_session_id,url,context_destination_id,context_destination_type,context_app_namespace,context_page_referrer,context_page_referring_domain,context_page_path,anonymous_id,user_id,received_at,sent_at,original_timestamp,timestamp,uuid_ts,context_campaign_medium,context_campaign_content,context_campaign_source,context_campaign_name,category,title
YlBaWOXn6KJ6sEY8,207.88.174.169,product-view,/p/341,1728815703,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,2f99f1981bd152cc2b1131703db43ccc,,2024-10-25T16:05:03.000000Z,2024-10-25T16:05:03.000000Z,2024-10-25T16:05:03.000000Z,2024-10-25T16:05:03.000000Z,2024-10-25T16:05:03.000000Z,,,,,Formal Shoes,
NuEagGkqqx7d45Za,207.88.174.169,product-view,/p/776,1728815703,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,2f99f1981bd152cc2b1131703db43ccc,,2024-10-25T16:27:36.000000Z,2024-10-25T16:27:36.000000Z,2024-10-25T16:27:36.000000Z,2024-10-25T16:27:36.000000Z,2024-10-25T16:27:36.000000Z,,,,,Mens clothing,
XiStMV41FCzwa912,207.88.174.169,cart-add,/p/776,1728815703,www.choixcart.com/p/776,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/776,2f99f1981bd152cc2b1131703db43ccc,,2024-10-25T18:27:23.000000Z,2024-10-25T18:27:23.000000Z,2024-10-25T18:27:23.000000Z,2024-10-25T18:27:23.000000Z,2024-10-25T18:27:23.000000Z,,,,,Mens clothing,
UOgn8MCnopjf3RMh,207.88.174.169,signup,/signup,1728815703,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-10-25T18:27:26.000000Z,2024-10-25T18:27:26.000000Z,2024-10-25T18:27:26.000000Z,2024-10-25T18:27:26.000000Z,2024-10-25T18:27:26.000000Z,,,,,,
KZPCNmNzbzmZpVve,207.88.174.169,order_completed,/order/success,1728815703,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'UOgn8MCnopjf3RMh', 'context_ip': '207.88.174.169', 'name': 'signup', 'path': '/signup', 'context_session_id': 1728815703, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'uuid_ts': '2024-10-25T18:27:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'received_at': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'uuid_ts': '2024-10-25T18:27:26.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1728815703, 'user_id': None, 'id': 'XOXmkMmUq2v40iLO', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2024-10-25T18:27:26.000000Z', 'timestamp': '2024-10-25T18:27:26.000000Z', 'sent_at': '2024-10-25T18:27:26.000000Z', 'received_at': '2024-10-25T18:27:26.000000Z', 'original_timestamp': '2024-10-25T18:27:26.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '207.88.174.169', 'id': 'tiuliBchs0GqvRrU', 'context_session_start': '2024-10-13T16:05:03.000000Z', 'context_session_id': 1728815703, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'NC', 'address_country': 'US', 'currency': 'usd'}}]",2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,2024-10-26T01:41:37.000000Z,,,,,,
GdAezIAYaJO33ImB,172.222.222.88,login,/login,1731276277,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,,,,,,
uFzCs0eeKwMxUrDh,172.222.222.88,product-view,/p/341,1731276277,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'GdAezIAYaJO33ImB', 'context_ip': '172.222.222.88', 'name': 'login', 'path': '/login', 'context_session_id': 1731276277, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2024-11-11T03:35:47.000000Z', 'sent_at': '2024-11-11T03:35:47.000000Z', 'original_timestamp': '2024-11-11T03:35:47.000000Z', 'timestamp': '2024-11-11T03:35:47.000000Z', 'uuid_ts': '2024-11-11T03:35:47.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2024-11-11T03:35:47.000000Z', 'received_at': '2024-11-11T03:35:47.000000Z', 'sent_at': '2024-11-11T03:35:47.000000Z', 'timestamp': '2024-11-11T03:35:47.000000Z', 'uuid_ts': '2024-11-11T03:35:47.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1731276277, 'user_id': 'cindymiller@example.com', 'id': 'Wi8dIe9IxhyJjShi', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-11-11T03:35:47.000000Z', 'timestamp': '2024-11-11T03:35:47.000000Z', 'sent_at': '2024-11-11T03:35:47.000000Z', 'received_at': '2024-11-11T03:35:47.000000Z', 'original_timestamp': '2024-11-11T03:35:47.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '172.222.222.88', 'id': 'EQLnwI110F4TaPT6', 'context_session_start': '2024-11-11T03:34:37.000000Z', 'context_session_id': 1731276277, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'NY', 'address_country': 'US', 'currency': 'usd'}}]",2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,2024-11-11T03:35:47.000000Z,,,,,Formal Shoes,
9PZ87NHSWSIswDvn,172.222.222.88,cart-add,/p/341,1731276277,www.choixcart.com/p/341,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/341,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-11-11T05:37:42.000000Z,2024-11-11T05:37:42.000000Z,2024-11-11T05:37:42.000000Z,2024-11-11T05:37:42.000000Z,2024-11-11T05:37:42.000000Z,,,,,Formal Shoes,
B6ERYqu032kSFffs,172.222.222.88,order_completed,/order/success,1731276277,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,2024-11-11T11:41:27.000000Z,,,,,,
ndpD43keXEpXE8oY,22.136.181.139,home-page,,1735282767,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2024-12-27T12:29:27.000000Z,2024-12-27T12:29:27.000000Z,2024-12-27T12:29:27.000000Z,2024-12-27T12:29:27.000000Z,2024-12-27T12:29:27.000000Z,email,4sdf4sda,email,cmpn_90,,
FUAPgFRRab5YLkjj,22.136.181.139,product-view,,1735282767,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-01-10T12:29:27.000000Z,2025-01-10T12:29:27.000000Z,2025-01-10T12:29:27.000000Z,2025-01-10T12:29:27.000000Z,2025-01-10T12:29:27.000000Z,email,4sdf4sda,email,cmpn_90,,
41fKcgTwVJBQEtaA,22.136.181.139,product-view,/p/979,1735282767,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/p/780,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-01-10T13:20:03.000000Z,2025-01-10T13:20:03.000000Z,2025-01-10T13:20:03.000000Z,2025-01-10T13:20:03.000000Z,2025-01-10T13:20:03.000000Z,email,4sdf4sda,email,cmpn_90,Watches,
zH3nL6IlXjBXQbj4,22.136.181.139,cart-add,/p/979,1735282767,www.choixcart.com/p/979,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/p/979,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-01-10T15:54:40.000000Z,2025-01-10T15:54:40.000000Z,2025-01-10T15:54:40.000000Z,2025-01-10T15:54:40.000000Z,2025-01-10T15:54:40.000000Z,email,4sdf4sda,email,cmpn_90,Watches,
Rxk44SVkdAhbIl1x,22.136.181.139,signup,/signup,1735282767,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,/cart/view.html?ref=nav_cart,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,2025-01-10T15:55:34.000000Z,email,4sdf4sda,email,cmpn_90,,
3OEhXVnrS52wqecS,22.136.181.139,order_completed,/order/success,1735282767,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,$direct,,"[{'page': {'id': 'Rxk44SVkdAhbIl1x', 'context_ip': '22.136.181.139', 'name': 'signup', 'path': '/signup', 'context_session_id': 1735282767, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': '$direct', 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'uuid_ts': '2025-01-10T15:55:34.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_90', 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'received_at': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'uuid_ts': '2025-01-10T15:55:34.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'context_campaign_name': 'cmpn_90', 'context_campaign_source': 'email', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1735282767, 'user_id': 'cindymiller@example.com', 'id': 'Zh8KPHO5ShkUC2bP', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2025-01-10T15:55:34.000000Z', 'timestamp': '2025-01-10T15:55:34.000000Z', 'sent_at': '2025-01-10T15:55:34.000000Z', 'received_at': '2025-01-10T15:55:34.000000Z', 'original_timestamp': '2025-01-10T15:55:34.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 993, 'context_screen_inner_width': 1920, 'context_campaign_term': 'topoffers', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_90', 'context_campaign_medium': 'email', 'context_campaign_content': '4sdf4sda', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '22.136.181.139', 'id': 'QvT7HSPyHFkyRhBd', 'context_session_start': '2024-12-27T12:29:27.000000Z', 'context_session_id': 1735282767, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/signup', 'state': 'LA', 'address_country': 'US', 'currency': 'usd'}}]",2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,2025-01-10T16:34:10.000000Z,email,4sdf4sda,email,cmpn_90,,
Z3ABB0ke2O9zfVBi,63.174.224.124,login,/login,1738701970,www.choixcart.com/login,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,ppc,53454fasdf,google,cmpn_232,,
UT3Wb1y0pCOwMHKG,63.174.224.124,product-view,/p/589,1738701970,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'Z3ABB0ke2O9zfVBi', 'context_ip': '63.174.224.124', 'name': 'login', 'path': '/login', 'context_session_id': 1738701970, 'url': 'www.choixcart.com/login', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-02-05T02:16:22.000000Z', 'sent_at': '2025-02-05T02:16:22.000000Z', 'original_timestamp': '2025-02-05T02:16:22.000000Z', 'timestamp': '2025-02-05T02:16:22.000000Z', 'uuid_ts': '2025-02-05T02:16:22.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-02-05T02:16:22.000000Z', 'received_at': '2025-02-05T02:16:22.000000Z', 'sent_at': '2025-02-05T02:16:22.000000Z', 'timestamp': '2025-02-05T02:16:22.000000Z', 'uuid_ts': '2025-02-05T02:16:22.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_name': 'cmpn_232', 'context_campaign_source': 'google', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1738701970, 'user_id': 'cindymiller@example.com', 'id': '1ySBMS5bds4lQAoy', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2025-02-05T02:16:22.000000Z', 'timestamp': '2025-02-05T02:16:22.000000Z', 'sent_at': '2025-02-05T02:16:22.000000Z', 'received_at': '2025-02-05T02:16:22.000000Z', 'original_timestamp': '2025-02-05T02:16:22.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1169, 'context_screen_width': 1800, 'context_screen_density': 2, 'context_screen_inner_height': 858, 'context_screen_inner_width': 1340, 'context_campaign_term': 'christmas sale', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '63.174.224.124', 'id': 'T3mk9lRPSRcaEqba', 'context_session_start': '2025-02-05T02:16:10.000000Z', 'context_session_id': 1738701970, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'AZ', 'address_country': 'US', 'currency': 'usd'}}]",2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,2025-02-05T02:16:22.000000Z,ppc,53454fasdf,google,cmpn_232,Shoes,
LGlKT8K25Ie9Zsvq,63.174.224.124,cart-add,/p/589,1738701970,www.choixcart.com/p/589,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/589,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,2025-02-05T04:41:57.000000Z,ppc,53454fasdf,google,cmpn_232,Shoes,
VbqaHn8HCOT8RjPR,63.174.224.124,order_completed,/order/success,1738701970,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,2025-02-05T10:38:29.000000Z,ppc,53454fasdf,google,cmpn_232,,
P6OHXU5sSxJU9a0P,15.146.112.74,home-page,,1741183949,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-05T19:42:29.000000Z,2025-03-05T19:42:29.000000Z,2025-03-05T19:42:29.000000Z,2025-03-05T19:42:29.000000Z,2025-03-05T19:42:29.000000Z,,,,,,
xoO2MKGUp1AZcD8y,15.146.112.74,product-view,/p/835,1741183949,www.choixcart.com/p/835,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-14T19:42:29.000000Z,2025-03-14T19:42:29.000000Z,2025-03-14T19:42:29.000000Z,2025-03-14T19:42:29.000000Z,2025-03-14T19:42:29.000000Z,,,,,Jeans,
Y9HDhrtrgx5PylN9,15.146.112.74,product-view,/p/763,1741183949,www.choixcart.com/p/763,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/835,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-14T20:22:15.000000Z,2025-03-14T20:22:15.000000Z,2025-03-14T20:22:15.000000Z,2025-03-14T20:22:15.000000Z,2025-03-14T20:22:15.000000Z,,,,,Shirts,
I6ilVia7dhYtvlLq,15.146.112.74,product-view,/p/839,1741183949,www.choixcart.com/p/839,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/763,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-14T21:19:49.000000Z,2025-03-14T21:19:49.000000Z,2025-03-14T21:19:49.000000Z,2025-03-14T21:19:49.000000Z,2025-03-14T21:19:49.000000Z,,,,,Trousers,
3vQVtaXMDRyjf15p,15.146.112.74,product-view,,1741183949,www.choixcart.com,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/839,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-14T21:37:06.000000Z,2025-03-14T21:37:06.000000Z,2025-03-14T21:37:06.000000Z,2025-03-14T21:37:06.000000Z,2025-03-14T21:37:06.000000Z,,,,,,
jFO8xsSYrSoaNDDo,15.146.112.74,cart-add,/cart/view.html?ref=nav_cart,1741183949,www.choixcart.com/cart/view.html?ref=nav_cart,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/p/780,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,2025-03-15T00:20:01.000000Z,,,,,,
ZYTFm6rJc729r0jI,15.146.112.74,signup,/signup,1741183949,www.choixcart.com/signup,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,/cart/view.html?ref=nav_cart,2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,2025-03-15T00:21:04.000000Z,,,,,,
fexMXbIDEA14sKAL,15.146.112.74,order_completed,/order/success,1741183949,www.choixcart.com/order/success,iFPYxdHAjhL63W,snowflake,com.rudderstack.javascript,,,"[{'page': {'id': 'ZYTFm6rJc729r0jI', 'context_ip': '15.146.112.74', 'name': 'signup', 'path': '/signup', 'context_session_id': 1741183949, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'received_at': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'uuid_ts': '2025-03-15T00:21:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'received_at': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'uuid_ts': '2025-03-15T00:21:04.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'iFPYxdHAjhL63W', 'context_destination_type': 'snowflake', 'context_session_id': 1741183949, 'user_id': 'cindymiller@example.com', 'id': 'qQus14curzoMqhnV', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2025-03-15T00:21:04.000000Z', 'timestamp': '2025-03-15T00:21:04.000000Z', 'sent_at': '2025-03-15T00:21:04.000000Z', 'received_at': '2025-03-15T00:21:04.000000Z', 'original_timestamp': '2025-03-15T00:21:04.000000Z', 'last_name': 'Miller', 'first_name': 'Cindy', 'email': 'cindymiller@example.com', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 969, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '2f99f1981bd152cc2b1131703db43ccc', 'user_id': 'cindymiller@example.com', 'context_ip': '15.146.112.74', 'id': 'SZ52ZnT5SAhdkxsF', 'context_session_start': '2025-03-05T19:42:29.000000Z', 'context_session_id': 1741183949, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'AK', 'address_country': 'US', 'currency': 'usd'}}]",2f99f1981bd152cc2b1131703db43ccc,cindymiller@example.com,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,2025-03-15T07:32:05.000000Z,,,,,,
